MonthYear,EventRootCode,Count,SumAvgToneNumSources,AvgAvgToneNumSources
201610   ,19           ,12   ,-26.501779251804908 ,-2.2084816043170759
201508   ,04           ,274  ,-319.30225559592827 ,-1.1653366992552123
201609   ,19           ,80   ,-328.75059774594587 ,-4.1093824718243228
201808   ,11           ,78   ,-273.25246982058133 ,-3.5032367925715553
201604   ,12           ,6    ,-3.980536382286461  ,-0.66342273038107691
201911   ,14           ,2    ,-4.30314707771356   ,-2.15157353885678
201902   ,06           ,31   ,-51.7325464909984   ,-1.6687918222902713
201902   ,02           ,41   ,-175.61263683587327 ,-4.2832350447773972
201508   ,16           ,4    ,-8.61172422862716   ,-2.15293105715679
202001   ,03           ,56   ,-120.79313772982489 ,-2.1570203166040161
201607   ,06           ,26   ,-0.50758447271798823,-0.01952247971992261
201705   ,13           ,4    ,-4.69208211143696   ,-1.17302052785924
201805   ,01           ,56   ,-178.10050187561149 ,-3.1803661049216334
201712   ,07           ,9    ,-7.58538519471805   ,-0.8428205771908942
201811   ,05           ,56   ,-16.811188268867419 ,-0.30019979051548951
201508   ,09           ,12   ,-21.812422280582911 ,-1.8177018567152425
201911   ,04           ,180  ,-232.128028956329   ,-1.2896001608684944
201908   ,11           ,69   ,-306.76176466940336 ,-4.4458226763681639
201602   ,15           ,18   ,-51.369286914080106 ,-2.8538492730044505
201709   ,15           ,6    ,-42.044040048012576 ,-7.0073400080020951
202001   ,19           ,62   ,-256.77002419947945 ,-4.1414520032174114
201809   ,14           ,2    ,2.5531914893617     ,1.27659574468085
201910   ,10           ,2    ,-4.26045367719609   ,-2.1302268385980447
201811   ,03           ,49   ,6.2058836948058538  ,0.12665068764909937
201806   ,04           ,224  ,1.8719128085300412  ,0.0083567536095092709
201711   ,20           ,1    ,-9.58904109589042   ,-9.58904109589042
201612   ,01           ,119  ,-557.0348694697268  ,-4.6809652896615708
201902   ,05           ,46   ,-82.6021172127415   ,-1.7956982002769895
201709   ,07           ,8    ,-2.7895492420044095 ,-0.34869365525055107
201911   ,11           ,17   ,-61.766825194899816 ,-3.6333426585235187
201511   ,20           ,1    ,-2.63157894736842   ,-2.63157894736842
201707   ,16           ,7    ,0.61614108575532978 ,0.0880201551079044
201612   ,20           ,11   ,-63.513687791772995 ,-5.7739716174339089
201905   ,17           ,4    ,-13.16608594657375  ,-3.2915214866434375
201809   ,15           ,1    ,-1.26436781609196   ,-1.26436781609196
201607   ,02           ,77   ,-290.97730166932865 ,-3.778925995705567
201712   ,01           ,37   ,-117.70608990451825 ,-3.1812456730950878
201703   ,10           ,27   ,-224.46520417488455 ,-8.313526080551279
201512   ,08           ,11   ,-25.037854755659509 ,-2.2761686141508646
201509   ,04           ,186  ,-368.59512308142024 ,-1.9816942101151638
201808   ,05           ,65   ,-264.767095240149   ,-4.0733399267715216
201811   ,06           ,10   ,-20.102004147344147 ,-2.0102004147344155
201908   ,12           ,23   ,-146.13206426150953 ,-6.353568011369978
201602   ,08           ,15   ,-29.475179792829262 ,-1.9650119861886173
201910   ,13           ,3    ,-14.657304754865731 ,-4.88576825162191
201508   ,14           ,11   ,-39.186616612580728 ,-3.5624196920527935
201806   ,15           ,1    ,-1.54320987654321   ,-1.54320987654321
202005   ,14           ,3    ,-39.323507180650061 ,-13.107835726883353
201704   ,04           ,119  ,-164.22961861593251 ,-1.3800808287053155
201807   ,02           ,93   ,-174.92164753867141 ,-1.8808779305233483
201912   ,11           ,39   ,-145.80979052966885 ,-3.7387125776838159
201507   ,18           ,3    ,-10.673088662396921 ,-3.5576962207989733
201808   ,09           ,6    ,-26.37320456554253  ,-4.3955340942570889
201809   ,08           ,43   ,-136.89030194262267 ,-3.1834953940144808
201511   ,17           ,15   ,-83.670117619838251 ,-5.5780078413225489
201905   ,14           ,4    ,-6.69391831902929   ,-1.6734795797573223
201512   ,14           ,7    ,-24.523783781220033 ,-3.5033976830314328
201611   ,02           ,30   ,-48.306831395055553 ,-1.6102277131685181
201811   ,17           ,33   ,-163.37642096908527 ,-4.9508006354268268
201601   ,01           ,173  ,-370.91234712192528 ,-2.1440020064851191
201804   ,13           ,5    ,-17.97276544293285  ,-3.5945530885865704
201806   ,11           ,125  ,-610.999829863094   ,-4.8879986389047509
201512   ,11           ,74   ,-209.72808976177632 ,-2.8341633751591409
201809   ,16           ,7    ,-42.5099070799473   ,-6.0728438685638979
201705   ,11           ,43   ,-113.11783169616737 ,-2.6306472487480783
201902   ,10           ,6    ,-18.346036585365859 ,-3.0576727642276436
201710   ,17           ,19   ,-31.46339851649342  ,-1.6559683429733381
201908   ,01           ,131  ,-418.96202834403857 ,-3.1981834224735772
202002   ,08           ,11   ,-42.02760261552708  ,-3.8206911468660989
202002   ,07           ,17   ,-68.782804934832754 ,-4.0460473491078082
201606   ,14           ,7    ,1.6274561078544698  ,0.23249372969349591
201707   ,09           ,5    ,-15.269305302966218 ,-3.0538610605932437
201602   ,07           ,8    ,-0.46540383691034348,-0.05817547961379281
201502   ,16           ,1    ,-4.53466912733984   ,-4.53466912733984
201504   ,14           ,2    ,-1.39372822299652   ,-0.69686411149826
201912   ,12           ,16   ,-93.431836579252973 ,-5.8394897862033108
202005   ,12           ,10   ,-49.199318642008052 ,-4.9199318642008052
201707   ,02           ,61   ,51.195590051922856  ,0.83927196806430893
201708   ,10           ,71   ,-416.40436921937805 ,-5.8648502706954675
201705   ,04           ,265  ,17.798876602431726  ,0.0671655720846481
201510   ,04           ,142  ,-173.81652076522658 ,-1.2240600053889195
201612   ,03           ,38   ,-94.90067317194287  ,-2.4973861361037595
201603   ,01           ,43   ,-93.697001836487445 ,-2.1790000427090108
201605   ,04           ,163  ,-175.60426625462546 ,-1.0773267868381931
201510   ,19           ,69   ,-278.93627468509703 ,-4.0425547055811153
201505   ,02           ,25   ,-14.66689593970689  ,-0.58667583758827568
201808   ,18           ,6    ,-52.895702047796433 ,-8.8159503412994056
201507   ,11           ,20   ,-37.220396284222076 ,-1.8610198142111041
201605   ,12           ,20   ,-44.226668535686535 ,-2.2113334267843263
201606   ,04           ,376  ,-209.42420133859073 ,-0.55697925887923083
201611   ,13           ,1    ,-6.2359128474831    ,-6.2359128474831
201609   ,07           ,4    ,0.500842577140789   ,0.12521064428519768
201607   ,19           ,104  ,-433.33671190198095 ,-4.1666991529036634
201509   ,18           ,4    ,-15.305297314001731 ,-3.8263243285004327
202003   ,15           ,1    ,-1.01522842639594   ,-1.01522842639594
202005   ,09           ,2    ,-10.9159319618844   ,-5.4579659809422
201611   ,03           ,83   ,-22.91158730949347  ,-0.27604322059630687
201805   ,04           ,114  ,-51.055290936640091 ,-0.4478534292687727
201811   ,19           ,52   ,-447.91482981941465 ,-8.6137467272964354
201511   ,02           ,46   ,-89.135333903725808 ,-1.9377246500809964
201710   ,11           ,25   ,-87.0983939806181   ,-3.4839357592247246
201509   ,05           ,119  ,-93.99891723539055  ,-0.78990686752429029
201504   ,05           ,102  ,-114.66809106457906 ,-1.1241969712213631
201505   ,19           ,69   ,-214.37202977233758 ,-3.1068410111933
201809   ,05           ,50   ,-70.952045600273323 ,-1.419040912005467
201511   ,09           ,15   ,-76.9490334499701   ,-5.12993556333134
201909   ,15           ,7    ,-29.16549240364062  ,-4.1664989148058034
201911   ,12           ,4    ,-36.062904823524121 ,-9.01572620588103
201701   ,09           ,8    ,-27.117736470574457 ,-3.3897170588218075
201608   ,06           ,39   ,-86.667028571896012 ,-2.2222315018434866
201712   ,05           ,30   ,-25.407507421392669 ,-0.84691691404642255
201612   ,07           ,50   ,-80.132888799334978 ,-1.6026577759866991
201811   ,02           ,40   ,-120.90417774225348 ,-3.0226044435563368
201711   ,12           ,16   ,-46.715964229814311 ,-2.9197477643633944
201906   ,04           ,153  ,-267.53535546601972 ,-1.748597094549148
201906   ,03           ,33   ,-58.077279878329129 ,-1.7599175720705793
201811   ,18           ,10   ,-20.721003157786392 ,-2.0721003157786391
201806   ,07           ,14   ,-2.9085452653833777 ,-0.20775323324167005
201503   ,11           ,15   ,-43.370431781870828 ,-2.8913621187913869
201908   ,06           ,22   ,-47.557167937894796 ,-2.1616894517224909
201903   ,11           ,56   ,-199.67989020150361 ,-3.5657123250268508
201901   ,19           ,54   ,-200.79107999738218 ,-3.7183533332848553
201912   ,10           ,5    ,-19.819494422099279 ,-3.9638988844198555
201702   ,10           ,4    ,-25.427797135114218 ,-6.3569492837785546
201702   ,08           ,29   ,-32.39365556556978  ,-1.1170226057093027
201805   ,19           ,42   ,-104.05052071790929 ,-2.4773933504264121
201610   ,01           ,40   ,-77.044593005334718 ,-1.9261148251333684
201602   ,19           ,58   ,-296.83560597556954 ,-5.1178552754408528
201804   ,08           ,9    ,-36.674016247411842 ,-4.0748906941568714
201612   ,05           ,112  ,-8.1601668639511882 ,-0.07285863271384975
201604   ,17           ,21   ,-72.023104952389417 ,-3.4296716643994962
201911   ,03           ,36   ,-55.440011137630542 ,-1.5400003093786261
201810   ,18           ,5    ,-12.56575984596606  ,-2.513151969193212
201603   ,18           ,19   ,-260.15702647078371 ,-13.692475077409672
201901   ,18           ,6    ,-30.714082591096371 ,-5.1190137651827285
201901   ,03           ,40   ,-39.132723517793181 ,-0.97831808794482955
201607   ,18           ,9    ,-44.4397701859782   ,-4.9377522428864671
201507   ,20           ,1    ,-1.1768661735037    ,-1.1768661735037
202004   ,08           ,34   ,-90.291157041462213 ,-2.6556222659253588
201803   ,10           ,25   ,-128.113031519897   ,-5.1245212607958806
201811   ,08           ,30   ,-83.1609728857783   ,-2.7720324295259435
201710   ,10           ,14   ,-75.35089499850119  ,-5.3822067856072273
201504   ,06           ,21   ,-118.46994327920184 ,-5.6414258704381828
201508   ,12           ,16   ,-39.919014615543944 ,-2.4949384134714965
201910   ,08           ,5    ,-26.3357013783983   ,-5.26714027567966
202002   ,03           ,26   ,-38.107140242308581 ,-1.4656592400887913
201908   ,15           ,16   ,-51.054036843100057 ,-3.1908773026937536
201603   ,13           ,8    ,-19.740430448977978 ,-2.4675538061222477
202002   ,13           ,7    ,-8.505943412929     ,-1.2151347732755715
201910   ,18           ,2    ,-4.49172576832152   ,-2.24586288416076
201611   ,01           ,36   ,-48.141973733305207 ,-1.3372770481473668
201801   ,16           ,5    ,-13.180466465138011 ,-2.636093293027602
201604   ,04           ,173  ,-186.66166765298084 ,-1.0789691771848606
201504   ,18           ,8    ,-15.67496242705036  ,-1.9593703033812953
201802   ,18           ,14   ,-70.839798320972335 ,-5.059985594355167
201601   ,12           ,40   ,-95.457643973502826 ,-2.38644109933757
201601   ,05           ,93   ,-108.04282013441778 ,-1.1617507541335241
201511   ,10           ,8    ,-61.291996596556238 ,-7.66149957456953
201902   ,19           ,64   ,-346.02814049303583 ,-5.406689695203684
201907   ,19           ,42   ,-104.18547509229407 ,-2.4806065498165246
201606   ,09           ,8    ,-15.80625703121061  ,-1.9757821289013262
201812   ,16           ,1    ,-2.16450216450217   ,-2.16450216450217
201706   ,13           ,9    ,-23.879182277071031 ,-2.6532424752301145
202004   ,03           ,5    ,0.40008824599166992 ,0.080017649198333984
201709   ,05           ,124  ,-308.85840837603342 ,-2.4907936159357531
201603   ,19           ,46   ,-143.5049147469667  ,-3.1196720597166681
201506   ,03           ,68   ,-59.958151847424126 ,-0.881737527168002
201505   ,08           ,39   ,-99.158008473257922 ,-2.5425130377758438
201711   ,03           ,36   ,-7.33046760510187   ,-0.20362410014171839
201912   ,19           ,45   ,-229.99411846439963 ,-5.1109804103199918
201703   ,06           ,10   ,-23.70130034082505  ,-2.3701300340825049
201612   ,11           ,81   ,-317.66496015459825 ,-3.9217896315382506
201612   ,18           ,87   ,-483.1805005562772  ,-5.5537988569687036
201507   ,05           ,37   ,-38.682724299734282 ,-1.0454790351279537
201908   ,13           ,24   ,-131.90488450118463 ,-5.4960368542160261
201610   ,18           ,4    ,-10.60710688937408  ,-2.6517767223435209
201810   ,13           ,29   ,-161.98901344092258 ,-5.5858280496869845
201701   ,16           ,7    ,-19.8509524892116   ,-2.8358503556016572
201703   ,13           ,3    ,-7.3960009849148207 ,-2.4653336616382733
201710   ,15           ,2    ,-6.94096601073345   ,-3.470483005366725
201607   ,08           ,19   ,-41.36409517545782  ,-2.1770576408135693
201912   ,18           ,1    ,-6.13207547169811   ,-6.13207547169811
202004   ,06           ,8    ,-24.645179050894562 ,-3.08064738136182
201702   ,09           ,6    ,-3.956200286907     ,-0.65936671448449979
201707   ,11           ,72   ,-270.37846822800032 ,-3.7552565031666707
201807   ,07           ,20   ,-21.600962164019528 ,-1.0800481082009763
201508   ,01           ,89   ,-161.90532587076191 ,-1.8191609648400211
201504   ,11           ,53   ,-216.2045717984262  ,-4.07933154336653
201601   ,18           ,5    ,-19.413622504366931 ,-3.8827245008733864
201902   ,17           ,13   ,-46.379634996132964 ,-3.5676642304717663
201909   ,17           ,20   ,-90.672421268286953 ,-4.5336210634143477
201910   ,01           ,68   ,-181.01172767801214 ,-2.6619371717354721
201707   ,14           ,19   ,-52.867201648585379 ,-2.7824842972939674
202001   ,07           ,31   ,-74.24305057270783  ,-2.3949371152486396
202001   ,09           ,9    ,-55.386281179433936 ,-6.1540312421593271
201504   ,15           ,6    ,-23.997311113830381 ,-3.9995518523050633
201910   ,06           ,23   ,-52.70444639594146  ,-2.2914976693887597
201905   ,19           ,81   ,-493.1920875697931  ,-6.0887912045653483
201705   ,07           ,10   ,-3.3910938537811717 ,-0.33910938537811708
201906   ,11           ,36   ,-90.852563649541267 ,-2.5236823235983685
201904   ,10           ,10   ,-65.645981360435385 ,-6.5645981360435393
201807   ,17           ,23   ,-74.829447230931265 ,-3.2534542274317944
202003   ,09           ,5    ,-7.4243263196751395 ,-1.484865263935027
201503   ,18           ,2    ,-5.11426386883017   ,-2.5571319344150849
202004   ,05           ,17   ,-29.955255178027457 ,-1.7620738340016151
201608   ,12           ,13   ,-20.92252006112539  ,-1.6094246200865685
201711   ,19           ,46   ,-98.293596735315617 ,-2.1368173203329484
201708   ,05           ,62   ,-167.27658033544739 ,-2.6980093602491504
201805   ,03           ,24   ,22.326669736470844  ,0.93027790568628532
201706   ,03           ,155  ,293.40955242244672  ,1.892964854338365
201504   ,04           ,408  ,-673.07679102572934 ,-1.6496980172199249
201610   ,08           ,15   ,-17.008628074905431 ,-1.1339085383270284
201912   ,07           ,21   ,-19.725497449558091 ,-0.93930940235990912
201507   ,06           ,14   ,-21.168509926761992 ,-1.5120364233401422
201705   ,20           ,1    ,-4.48328267477204   ,-4.48328267477204
201701   ,12           ,6    ,-15.139793098002055 ,-2.5232988496670097
201701   ,13           ,9    ,-28.835770246540296 ,-3.2039744718378111
201710   ,06           ,28   ,-53.712389561985958 ,-1.9182996272137838
201710   ,12           ,8    ,-21.930406391145482 ,-2.7413007988931848
201908   ,03           ,44   ,-67.383433190636964 ,-1.5314416634235677
201809   ,10           ,5    ,-16.40441059486232  ,-3.280882118972464
201907   ,14           ,2    ,1.0638297872340381  ,0.531914893617019
201604   ,14           ,1    ,-12.5               ,-12.5
201803   ,08           ,32   ,-157.43598147081775 ,-4.9198744209630538
201804   ,03           ,33   ,-21.157766849037202 ,-0.64114444997082465
201506   ,02           ,31   ,-60.494582543580663 ,-1.9514381465671182
201703   ,08           ,13   ,-25.714396084972282 ,-1.9780304680747907
201910   ,04           ,186  ,-232.77773973313469 ,-1.2514932243716919
201902   ,13           ,10   ,-29.72789410734876  ,-2.972789410734876
201908   ,04           ,248  ,-597.356248978975   ,-2.4086945523345769
201904   ,03           ,27   ,-23.824092138080971 ,-0.88237378289188773
202001   ,18           ,6    ,-25.134360546760551 ,-4.189060091126759
201603   ,08           ,12   ,-1.1196341536460703 ,-0.093302846137172407
201911   ,16           ,8    ,-43.315900253864292 ,-5.4144875317330365
201607   ,07           ,17   ,-84.615536871579167 ,-4.9773845218575978
201810   ,07           ,4    ,6.26562172566421    ,1.5664054314160525
202005   ,18           ,6    ,-23.855793151037375 ,-3.9759655251728967
201907   ,17           ,9    ,-32.956344935927333 ,-3.6618161039919261
201710   ,05           ,61   ,-83.717270690669309 ,-1.3724142736175295
201803   ,16           ,22   ,-56.219212044100445 ,-2.5554187292772932
201703   ,09           ,4    ,-18.247645674664739 ,-4.5619114186661847
201605   ,19           ,52   ,-161.91260385004026 ,-3.1137039201930823
201503   ,02           ,16   ,-16.368404346153639 ,-1.0230252716346024
201911   ,19           ,52   ,-115.30432285814456 ,-2.2173908241950873
201910   ,05           ,42   ,-49.761773208532873 ,-1.1848041240126874
201906   ,08           ,24   ,-37.496653514409665 ,-1.5623605631004029
201805   ,13           ,4    ,-19.121708634695921 ,-4.78042715867398
201802   ,14           ,1    ,-4.57516339869281   ,-4.57516339869281
201912   ,16           ,1    ,-2.83975659229209   ,-2.83975659229209
202004   ,11           ,13   ,-30.849742326793166 ,-2.3730571020610132
201702   ,05           ,129  ,-58.240390500749342 ,-0.45147589535464577
201704   ,09           ,4    ,-6.67184740347707   ,-1.6679618508692675
201703   ,07           ,19   ,-36.886283689645033 ,-1.9413833520865809
201807   ,06           ,24   ,-39.56064668337865  ,-1.6483602784741103
201804   ,11           ,112  ,-825.75693628176521 ,-7.3728297882300469
201511   ,04           ,215  ,-852.69881134122772 ,-3.966040982982455
201511   ,03           ,33   ,-30.855871087750177 ,-0.93502639659849029
201908   ,10           ,17   ,-119.47176518573593 ,-7.0277508932785846
201811   ,07           ,9    ,-0.57306664035750066,-0.063674071150833456
201501   ,01           ,5    ,11.406844106463849  ,2.28136882129277
201505   ,09           ,8    ,-5.8982551845542694 ,-0.73728189806928357
201807   ,18           ,6    ,-24.463492127942509 ,-4.0772486879904184
201606   ,12           ,18   ,-7.6382272097026416 ,-0.42434595609459125
201904   ,08           ,12   ,-31.758727042778062 ,-2.6465605868981719
201812   ,14           ,7    ,-2.77177339840099   ,-0.39596762834299848
201812   ,13           ,8    ,-35.97986436927939  ,-4.4974830461599229
201502   ,06           ,3    ,-2.0415067886553597 ,-0.68050226288512006
201611   ,11           ,22   ,-45.845378457150261 ,-2.0838808389613752
201801   ,05           ,76   ,-243.17046346325219 ,-3.1996113613585813
201805   ,17           ,10   ,-8.9723967950875689 ,-0.89723967950875716
201907   ,12           ,11   ,-15.671972771817188 ,-1.4247247974379265
201706   ,12           ,6    ,-21.902362650445443 ,-3.65039377507424
201709   ,17           ,31   ,-157.4055738344064  ,-5.0775991559485938
201709   ,20           ,2    ,-13.27014218009478  ,-6.63507109004739
201505   ,04           ,302  ,-232.13468475653292 ,-0.7686578965448112
201912   ,03           ,47   ,-84.27427159559123  ,-1.7930696084168347
201710   ,03           ,31   ,-83.117325364325751 ,-2.6812040440105087
201805   ,11           ,32   ,-251.44174195992878 ,-7.8575544362477743
201508   ,13           ,14   ,-28.657589754268361 ,-2.0469706967334544
201908   ,18           ,12   ,-51.620366999847526 ,-4.3016972499872947
201504   ,08           ,26   ,-83.270108555913083 ,-3.2026964829197335
202001   ,01           ,314  ,-1684.1888107010461 ,-5.3636586328058824
201902   ,03           ,54   ,-108.85311788777267 ,-2.0157984794031973
201612   ,17           ,23   ,-83.498982470040943 ,-3.6303905421756926
201511   ,15           ,2    ,-5.13761467889908   ,-2.56880733944954
201607   ,09           ,14   ,-56.123887683002309 ,-4.0088491202144514
201912   ,08           ,10   ,-7.0850111717910034 ,-0.70850111717910036
201704   ,20           ,3    ,-15.5889820418539   ,-5.1963273472846332
202003   ,19           ,35   ,-97.778476514005746 ,-2.7936707575430213
202003   ,06           ,5    ,-2.71007387460007   ,-0.54201477492001349
202005   ,03           ,10   ,-39.175114178123394 ,-3.9175114178123387
202005   ,07           ,7    ,-23.283342944772187 ,-3.3261918492531697
201608   ,10           ,4    ,-29.549698257443939 ,-7.3874245643609848
201807   ,15           ,3    ,5.68406664931008    ,1.8946888831033601
201901   ,05           ,30   ,-65.595599976953935 ,-2.1865199992317979
201812   ,08           ,27   ,-59.926701265115227 ,-2.2195074542635265
201609   ,17           ,17   ,-107.70749199288345 ,-6.3357348231107915
201603   ,11           ,30   ,-109.74967780768495 ,-3.658322593589499
201604   ,03           ,41   ,-33.133999389365819 ,-0.80814632656989815
201911   ,01           ,37   ,-108.21360658285803 ,-2.9246920698069743
201704   ,14           ,2    ,-8.05687203791468   ,-4.02843601895734
202002   ,11           ,39   ,-93.958797988658389 ,-2.4091999484271382
201608   ,17           ,27   ,-129.02137445467153 ,-4.7785694242470944
201905   ,18           ,4    ,-19.8185011709602   ,-4.95462529274005
201510   ,10           ,4    ,-16.595208809230957 ,-4.14880220230774
202004   ,18           ,3    ,-2.52986647926915   ,-0.84328882642305
202005   ,16           ,4    ,-2.0288433212888606 ,-0.50721083032221514
201707   ,01           ,96   ,-172.38164176106847 ,-1.7956421016777966
201704   ,07           ,6    ,9.85150528781635    ,1.6419175479693913
201608   ,03           ,66   ,-54.568965594747226 ,-0.82680250901132157
201805   ,18           ,9    ,-42.224701603013663 ,-4.6916335114459624
201907   ,04           ,271  ,-305.52342135381792 ,-1.1273926987225753
201807   ,04           ,138  ,-53.300866465717988 ,-0.38623816279505796
201705   ,01           ,60   ,-170.20681351563059 ,-2.83678022526051
201609   ,02           ,29   ,-44.220854083580249 ,-1.5248570373648365
201501   ,03           ,1    ,2.28136882129277    ,2.28136882129277
201507   ,02           ,20   ,-37.232309020726234 ,-1.8616154510363114
201907   ,09           ,6    ,-11.386630066344241 ,-1.8977716777240397
201809   ,06           ,17   ,-19.587580776087648 ,-1.1522106338875089
201509   ,09           ,10   ,4.28563670227442    ,0.42856367022744196
201701   ,15           ,5    ,-9.95626731751732   ,-1.991253463503464
201807   ,13           ,10   ,-19.623358194921227 ,-1.9623358194921228
201912   ,13           ,13   ,-95.644769994571888 ,-7.3572899995824539
201702   ,13           ,2    ,-3.71559633027523   ,-1.857798165137615
201602   ,18           ,15   ,-86.528376463725451 ,-5.7685584309150286
201708   ,03           ,43   ,-41.884461566150726 ,-0.97405724572443531
201601   ,03           ,151  ,-87.814269321405277 ,-0.58155145245963791
201804   ,19           ,67   ,-270.57693661161238 ,-4.0384617404718268
201808   ,07           ,16   ,-2.0689698755293    ,-0.12931061722058135
201506   ,11           ,15   ,-54.312775997102932 ,-3.6208517331401957
201511   ,01           ,54   ,-161.77993123930841 ,-2.9959246525797854
201903   ,06           ,35   ,-89.890349985643027 ,-2.5682957138755147
201910   ,03           ,33   ,-56.256641854988146 ,-1.7047467228784288
201502   ,01           ,20   ,-74.773252428602433 ,-3.7386626214301217
201509   ,15           ,4    ,3.6958288583785794  ,0.92395721459464508
201911   ,07           ,3    ,-3.28264706452802   ,-1.0942156881760066
201706   ,15           ,1    ,-1.54320987654321   ,-1.54320987654321
201612   ,02           ,61   ,-283.98313271168053 ,-4.6554611919947622
201901   ,04           ,163  ,-343.12195260131244 ,-2.1050426539957821
201905   ,04           ,189  ,-304.88897081031962 ,-1.6131691577265594
201808   ,14           ,2    ,-4.91160398585663   ,-2.4558019929283148
201506   ,09           ,5    ,-4.33811681376815   ,-0.86762336275363017
201702   ,07           ,13   ,-19.050869475604237 ,-1.4654514981234033
201709   ,03           ,75   ,-180.47500540499863 ,-2.4063334053999821
201701   ,05           ,71   ,-118.41743023350232 ,-1.6678511300493286
201801   ,02           ,60   ,-211.05615833576834 ,-3.517602638929473
201803   ,19           ,89   ,-451.04505796045032 ,-5.0679219995556215
201706   ,19           ,41   ,-90.26066629280632  ,-2.2014796656782027
201802   ,16           ,14   ,-47.109000096660168 ,-3.3649285783328691
201605   ,11           ,32   ,-43.411711982982787 ,-1.3566159994682119
201506   ,12           ,6    ,-7.0180541901988205 ,-1.1696756983664702
201601   ,19           ,40   ,-185.10840988110886 ,-4.6277102470277223
201603   ,02           ,21   ,-55.276394495767605 ,-2.6322092617032196
201504   ,10           ,9    ,-30.807516591712048 ,-3.4230573990791164
201705   ,10           ,1    ,-5.52676891188452   ,-5.52676891188452
201903   ,09           ,3    ,-5.09501851915198   ,-1.6983395063839932
201903   ,18           ,4    ,-17.0990192976906   ,-4.27475482442265
202005   ,13           ,6    ,-14.610920781812752 ,-2.4351534636354586
201711   ,05           ,82   ,-123.95289924308651 ,-1.5116207224766649
201703   ,14           ,9    ,-28.76586857775305  ,-3.1962076197503393
201711   ,01           ,57   ,-89.395580875676259 ,-1.5683435241346713
201811   ,13           ,22   ,-83.462328410074548 ,-3.7937422004579346
201712   ,12           ,6    ,-3.4111525890970578 ,-0.56852543151617652
201609   ,01           ,63   ,-132.38753164553415 ,-2.1013893911989547
201504   ,19           ,114  ,-512.91444142246166 ,-4.4992494861619416
201505   ,11           ,43   ,-86.54670768745747  ,-2.0127141322664532
201509   ,07           ,15   ,-30.239724962546319 ,-2.0159816641697548
201902   ,18           ,6    ,-17.76423940782513  ,-2.9607065679708553
201806   ,16           ,8    ,-31.971415815845297 ,-3.9964269769806626
201606   ,19           ,90   ,-272.92984938342926 ,-3.0325538820381031
201603   ,14           ,2    ,-6.13459004763353   ,-3.0672950238167651
201505   ,12           ,20   ,-41.6355907738074   ,-2.08177953869037
201503   ,07           ,6    ,8.28320207495964    ,1.3805336791599399
201902   ,07           ,6    ,7.08851399749593    ,1.1814189995826552
202004   ,04           ,70   ,-160.41797248106394 ,-2.2916853211580572
201707   ,08           ,26   ,-30.982273833292787 ,-1.1916259166651069
201707   ,19           ,54   ,-208.9631508253064  ,-3.8696879782464149
201801   ,08           ,26   ,-71.383565306261048 ,-2.7455217425485015
201703   ,11           ,115  ,-339.07050558870122 ,-2.9484391790321842
201708   ,14           ,2    ,0.0                 ,0.0
201803   ,17           ,47   ,-242.23611051509567 ,-5.153959798193525
201803   ,06           ,24   ,-88.5156873044193   ,-3.6881536376841373
201509   ,06           ,15   ,-20.002072768865077 ,-1.3334715179243386
201601   ,16           ,17   ,-48.073176396030618 ,-2.82783390564886
201805   ,07           ,5    ,-7.16171401418492   ,-1.4323428028369838
201507   ,19           ,54   ,-269.4443094346758  ,-4.98970943397548
201909   ,05           ,240  ,-936.81672904827724 ,-3.9034030377011537
201809   ,09           ,9    ,-35.172833871784739 ,-3.9080926524205264
201601   ,13           ,4    ,-15.52238805970152  ,-3.88059701492538
201905   ,05           ,51   ,-73.6291930008308   ,-1.443709666682957
201904   ,07           ,11   ,10.25079139964163   ,0.93189012724014808
201801   ,10           ,13   ,-45.357895757539183 ,-3.489068904426091
201902   ,14           ,2    ,-6.49474689589304   ,-3.24737344794652
201901   ,02           ,19   ,-40.532647530377204 ,-2.133297238440905
